candidate_id,doc_path,line_number,anchor,candidate_text,detected_claim_types,detection_rules,doc_class,truth_status,claim_trace_required,candidate_severity,registered_claim_id,registration_status,notes
DOC-CAND-a9c11464bd49,docs/data-model/next-checks.md,77,line-77,Promotion/execution should append IncidentEvent entries to the incident timeline for explainability.,normative|data_model,normative|data_model,reference,current,true,medium,,unregistered,
DOC-CAND-91052433cf45,docs/data-model/next-checks.md,82,line-82,- Do not delete existing next-check artifacts.,normative|api_contract,normative|api_contract,reference,current,true,medium,,unregistered,
DOC-CAND-ef34fe482ab1,docs/data-model/next-checks.md,83,line-83,- Do not claim IncidentSuggestedCheck or IncidentCheckExecution are implemented unless they actually exist in code.,normative,normative,reference,current,true,medium,,unregistered,
DOC-CAND-269ce70edd20,docs/data-model/next-checks.md,91,line-91,"The Incident detail view includes a read-only ""Suggested checks"" section that renders the suggestedchecks field from IncidentDetailPayload.",normative|data_model,normative|data_model,reference,current,true,medium,,unregistered,
DOC-CAND-00976abc6abe,docs/data-model/next-checks.md,93,line-93,Current state (fully implemented):,data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-d10f8a49d842,docs/data-model/next-checks.md,95,line-95,- handlegetincident() loads plan artifacts from external-analysis/ directory based on incident signal runids,data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-806e4eaa743d,docs/data-model/next-checks.md,100,line-100,"- Only candidates where candidate.linkagestatus == ""linked"" AND candidate.incidentid == incident.incidentid",normative|data_model,normative|data_model,reference,current,true,medium,,unregistered,
DOC-CAND-ffaddf697bbf,docs/data-model/next-checks.md,105,line-105,"- Empty state: ""No suggested checks linked to this incident yet.""",data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-20d4d20d2156,docs/data-model/next-checks.md,106,line-106,"- Populated state: Read-only list with no execution, promotion, or remediation buttons",normative|data_model,normative|data_model,reference,current,true,medium,,unregistered,
DOC-CAND-0257e4b5cb43,docs/data-model/next-checks.md,109,line-109,Artifact loading (src/k8sdiagagent/collect/incidentnextcheckartifacts.py):,data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-21efcbd2a884,docs/data-model/next-checks.md,110,line-110,- incidentsignalrunids(): Extracts runid from incident signals,data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-5616589672d1,docs/data-model/next-checks.md,111,line-111,- loadnextcheckplanpayloadsforincident(): Loads all plan artifacts for incident,data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-7271bb8639ea,docs/data-model/next-checks.md,112,line-112,- Bounded file IO (max 16 artifacts),performance,performance,reference,current,true,low,,unregistered,
DOC-CAND-6d2e0435811e,docs/data-model/next-checks.md,128,line-128,- Loads plan artifacts for each runid in incident signals,data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-5bd10d954348,docs/data-model/next-checks.md,133,line-133,- operator approval remains required for risky or mutating work.,normative|config,normative|config,reference,current,true,medium,,unregistered,
DOC-CAND-af5b8e8d1aaf,docs/data-model/next-checks.md,136,line-136,Next-check planning is advisory. All execution requires explicit operator action.,normative,normative,reference,current,true,medium,,unregistered,
DOC-CAND-ad9f4562b4aa,docs/data-model/next-checks.md,144,line-144,- Must have a valid suggestedCommandFamily,normative,normative,reference,current,true,medium,,unregistered,
DOC-CAND-cad7cf88d04f,docs/data-model/next-checks.md,145,line-145,- Must not have already been executed in this run,normative,normative,reference,current,true,medium,,unregistered,
DOC-CAND-b82512c0a655,docs/data-model/next-checks.md,146,line-146,"- Must not require operator approval unless approvalStatus is ""approved""",normative|config,normative|config,reference,current,true,medium,,unregistered,
DOC-CAND-f11683b3dd17,docs/data-model/next-checks.md,147,line-147,- Must not be marked as duplicateOfExistingEvidence,normative,normative,reference,current,true,medium,,unregistered,
DOC-CAND-296e94e48a6d,docs/data-model/review-packets.md,5,line-5,Document diagnostic pack/review packet semantics and new incident review packet state.,data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-1cab9be767e6,docs/data-model/review-packets.md,9,line-9,The diagnostic pack system uses a layered artifact strategy:,data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-06fe17103f2d,docs/data-model/review-packets.md,11,line-11,| Artifact | Path | Scope | Mutability | Authority |,data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-04bca14c03bd,docs/data-model/review-packets.md,13,line-13,| Pack ZIP | diagnostic-packs/diagnostic-pack-{runid}-{timestamp}.zip | Run | Immutable (written once) | Immutable source of truth |,data_model|source_of_truth,data_model|source_of_truth,reference,current,true,high,,unregistered,
DOC-CAND-1749a5a48cef,docs/data-model/review-packets.md,14,line-14,| Run-scoped contents | diagnostic-packs/{runid}/ | Run | Immutable (written once) | Immutable source of truth |,data_model|source_of_truth,data_model|source_of_truth,reference,current,true,high,,unregistered,
DOC-CAND-6b3d909df752,docs/data-model/review-packets.md,15,line-15,| Latest mirror | diagnostic-packs/latest/ | Global | Mutable (overwritten in place) | NOT authoritative; convenience alias only |,normative|source_of_truth,normative|source_of_truth,reference,current,true,high,,unregistered,
DOC-CAND-5dfc41134ac8,docs/data-model/review-packets.md,21,line-21,The reviewbundle.json sits beside the digest and captures the complete current-run state in one canonical JSON file.,data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-294043fdfb9a,docs/data-model/review-packets.md,31,line-31,- diagnosticpackreview payload,api_contract,api_contract,reference,current,true,medium,,unregistered,
DOC-CAND-50a69879fa0d,docs/data-model/review-packets.md,33,line-33,"Every artifact entry includes its pack-relative path plus fresh content, and artifactmanifest.includedpaths mirrors the manifest.",data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-6949635a9c3f,docs/data-model/review-packets.md,35,line-35,"The review bundle is deterministic, normalized, schema versioned (diagnostic-pack-review-bundle/v1), and only surfaces current-run artifacts without mutating or removing raw artifacts.",normative|data_model,normative|data_model,reference,current,true,medium,,unregistered,
DOC-CAND-9b8d0ee464d1,docs/data-model/review-packets.md,41,line-41,That compact artifact (schemaversion: diagnostic-pack-review-input-14b/v1) is computed deterministically from the same current-run state and keeps only:,normative|data_model,normative|data_model,reference,current,true,medium,,unregistered,
DOC-CAND-cf3a76076eb8,docs/data-model/review-packets.md,50,line-50,"Each clustersummaries entry exposes a normalized clusterlabel, health rating, concise drilldown summary, and artifact references.",data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-5573859c06b4,docs/data-model/review-packets.md,54,line-54,"The diagnostic-packs/latest/ directory is a mutable derived convenience alias, NOT an immutable artifact.",data_model|source_of_truth,data_model|source_of_truth,reference,current,true,high,,unregistered,
DOC-CAND-7fcf98edde39,docs/data-model/review-packets.md,57,line-57,- Immutable truth lives in the actual diagnostic pack ZIP file and run-scoped pack contents.,source_of_truth,source_of_truth,reference,current,true,high,,unregistered,
DOC-CAND-7fc3578d38b0,docs/data-model/review-packets.md,58,line-58,- API/UI consumers must NOT treat latest/ paths as immutable references.,normative|source_of_truth,normative|source_of_truth,reference,current,true,high,,unregistered,
DOC-CAND-690db05e7a12,docs/data-model/review-packets.md,60,line-60,"When the diagnostic pack payload includes reviewBundlePath or reviewInput14bPath, consumers should check the isMirror field to determine mutability.",normative|api_contract|data_model,normative|api_contract|data_model,reference,current,true,medium,,unregistered,
DOC-CAND-835095a4b07d,docs/data-model/review-packets.md,79,line-79,| Field | Type | Description |,data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-09a2692da1f9,docs/data-model/review-packets.md,81,line-81,| status | ReviewPacketStatus | Current status |,data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-32b5b9327952,docs/data-model/review-packets.md,82,line-82,| id | str \| None | Artifact ID (required for GENERATING/AVAILABLE) |,normative|data_model,normative|data_model,reference,current,true,medium,,unregistered,
DOC-CAND-9d0bca3c992b,docs/data-model/review-packets.md,90,line-90,The old pattern could produce reviewpacketavailable=True + reviewpacketid=None (drift). This model makes state explicit and prevents drift.,data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-8da90b844509,docs/data-model/review-packets.md,94,line-94,The review packet is a generated artifact/state attached to Incident.,data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-d18370e6c1bf,docs/data-model/review-packets.md,96,line-96,Incident remains the case file even when review packet generation fails or is unavailable.,data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-ad1313dc5c79,docs/data-model/review-packets.md,100,line-100,| Schema | Version | Purpose |,data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-8b3402e89db4,docs/data-model/review-packets.md,102,line-102,| Review bundle | diagnostic-pack-review-bundle/v1 | Complete current-run state |,data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-5eee9140ccab,docs/data-model/run-lifecycle.md,5,line-5,Document the current deterministic health-run lifecycle.,data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-89b7720b869a,docs/data-model/run-lifecycle.md,11,line-11,"Declared in runs/health-config.json, recorded verbatim inside every artifact, and treated as the stable fleet identifier that links a series of runs to the same policy.",data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-900ec8963582,docs/data-model/run-lifecycle.md,15,line-15,"Generated by HealthLoopRunner via buildruntimerunid, timestamped, unique per execution, reflected in directory names and inside every artifact payload.",api_contract|data_model,api_contract|data_model,reference,current,true,medium,,unregistered,
DOC-CAND-290734036b6f,docs/data-model/run-lifecycle.md,27,line-27,"Built by buildhealthassessment from the snapshot, baseline policy, and persisted history. It populates observedsignals, findings, hypotheses, nextevidencetocollect, recommendedaction, safetylevel, and overallconfidence.",data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-644f7acda2df,docs/data-model/run-lifecycle.md,31,line-31,"Triggered comparisons write comparison artifacts; their ComparisonTriggerArtifact documents why the comparator ran (policy eligibility, baseline drift, manual request, missing evidence regression, etc.).",api_contract,api_contract,reference,current,true,medium,,unregistered,
DOC-CAND-9ddbb70552a1,docs/data-model/run-lifecycle.md,39,line-39,"buildhealthreview aggregates the current run's assessments, triggered comparisons/triggers, available drilldowns, and proposals into a single artifact.",data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-8bd21336865e,docs/data-model/run-lifecycle.md,47,line-47,Any provider invocation writes an artifact with ExternalAnalysisArtifact metadata so the UI's llmStats slice can report success/failure counts and latencies.,data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-96df3ccebc4d,docs/data-model/run-lifecycle.md,55,line-55,"Snapshot collection, assessment, peer comparisons, drilldown collection, review assembly, and proposal generation form the mandatory harvest-compare-review loop. All logic is deterministic.",data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-09f68f68bd2e,docs/data-model/run-lifecycle.md,61,line-61,External analysis adapters (LLM or other tools) are an opt-in branch. They only run when the config enables adapters and a manual request explicitly names the target.,normative|api_contract,normative|api_contract,reference,current,true,medium,,unregistered,
DOC-CAND-035ee9209ab7,docs/data-model/run-lifecycle.md,63,line-63,No provider output is injected into the default Assessment; the health loop persists each ExternalAnalysisArtifact separately.,config,config,reference,current,true,low,,unregistered,
DOC-CAND-fa38fc4f878a,docs/data-model/run-lifecycle.md,69,line-69,"Operators can enable externalanalysis.reviewenrichment to request an advisory review after the deterministic review is created. The artifact records summary, triageOrder, topConcerns, evidenceGaps, nextChecks, and focusNotes.",api_contract|data_model,api_contract|data_model,reference,current,true,medium,,unregistered,
DOC-CAND-4acaacb3c009,docs/data-model/run-lifecycle.md,71,line-71,Review-enrichment artifacts are separate from the deterministic review and do not influence proposal generation.,normative,normative,reference,current,true,medium,,unregistered,
DOC-CAND-e140c5d987d0,docs/data-model/run-lifecycle.md,78,line-78,4. Comparison triggers — policy-driven comparisons only occur when peer mappings or manual triggers fire.,normative,normative,reference,current,true,medium,,unregistered,
DOC-CAND-5a837ad17bd6,docs/data-model/run-lifecycle.md,80,line-80,6. Optional provider-assisted analysis — adapters run only when manually requested.,normative,normative,reference,current,true,medium,,unregistered,
DOC-CAND-5195a78b6a28,docs/data-model/run-lifecycle.md,88,line-88,"- Inputs: ClusterSnapshot, HealthTarget metadata, HealthHistoryEntry, baseline policy, warning-event threshold, ImagePullSecretInsight.",ci_gate|performance,ci_gate|performance,reference,current,true,medium,,unregistered,
DOC-CAND-39de19333a71,docs/data-model/run-lifecycle.md,90,line-90,- LLM/provider output: none inside buildhealthassessment. LLMs only participate via explicit manual requests.,normative,normative,reference,current,true,medium,,unregistered,
DOC-CAND-98f67c3aa104,docs/data-model/run-lifecycle.md,95,line-95,"- Inventoried evidence: warning events, non-running pods, pod descriptions, rollout status, image-pull-secret insights, pattern-specific kubectl digest output.",data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-acdf7f1ee1a1,docs/data-model/run-lifecycle.md,96,line-96,- The collector never depends on LLMs.,normative,normative,reference,current,true,medium,,unregistered,
DOC-CAND-34197189a972,docs/data-model/run-lifecycle.md,108,line-108,- Evidence collection (only reads from Kubernetes),normative,normative,reference,current,true,medium,,unregistered,
DOC-CAND-edfdeb000a3a,docs/data-model/run-lifecycle.md,109,line-109,- Comparisons/triggers that decide whether peer comparisons should run,normative,normative,reference,current,true,medium,,unregistered,
DOC-CAND-f31d03b33762,docs/data-model/run-lifecycle.md,110,line-110,- Drilldown collection (only writes structured evidence),normative,normative,reference,current,true,medium,,unregistered,
DOC-CAND-f11bec940b12,docs/data-model/run-lifecycle.md,114,line-114,Forbidden (requires operator approval),normative|config,normative|config,reference,current,true,medium,,unregistered,
DOC-CAND-8d452a1daf0f,docs/data-model/ui-model-boundaries.md,11,line-11,The backend never stores another copy of data already present in the artifact tree. All UI/API responses are derived from runs/health/ artifacts.,normative|data_model,normative|data_model,reference,current,true,medium,,unregistered,
DOC-CAND-22e587077d52,docs/data-model/ui-model-boundaries.md,35,line-35,| apipayloads.py | All TypedDict payload classes | Contract module; JSON key names frozen |,api_contract,api_contract,reference,current,true,medium,,unregistered,
DOC-CAND-46d6d44fb67e,docs/data-model/ui-model-boundaries.md,44,line-44,"1. TypedDict payloads live in apipayloads.py: JSON key names, optional vs required fields, and field types are frozen.",normative|data_model,normative|data_model,reference,current,true,medium,,unregistered,
DOC-CAND-c1c40b8449f1,docs/data-model/ui-model-boundaries.md,56,line-56,Incident list/detail views should become incident-centered.,normative|data_model,normative|data_model,reference,current,true,medium,,unregistered,
DOC-CAND-a51fe4fa095a,docs/data-model/ui-model-boundaries.md,58,line-58,The Incident aggregate owns case lifecycle truth. UI views are derived projections.,data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-3a56918b0182,docs/data-model/ui-model-boundaries.md,64,line-64,Do not introduce a hidden persistence layer in UI docs.,normative,normative,reference,current,true,medium,,unregistered,
DOC-CAND-b918f1b24895,docs/data-model/ui-model-boundaries.md,72,line-72,| historicalLlmStats | Retained external analysis artifacts | On request |,api_contract,api_contract,reference,current,true,medium,,unregistered,
DOC-CAND-7d32ceaad5b4,docs/data-model/ui-model-boundaries.md,73,line-73,| llmActivity | Retained external analysis artifacts | On request |,api_contract,api_contract,reference,current,true,medium,,unregistered,
DOC-CAND-57036c4b400f,docs/data-model/ui-model-boundaries.md,78,line-78,Re-exports in model.py and api.py are stable contracts. Do not remove or rename re-exported symbols without a deprecation period.,normative,normative,reference,current,true,medium,,unregistered,
DOC-CAND-3f3b77011b05,docs/data-model/ui-model-boundaries.md,80,line-80,Breaking changes to re-exported symbols must include migration guidance.,normative,normative,reference,current,true,medium,,unregistered,
DOC-CAND-27d6486fb950,docs/data-model.md,7,line-7,"k9b is evidence-first and artifact-backed: health runs produce durable JSON artifacts under runs/health, and the backend/UI derive views from those artifacts.",data_model,data_model,canonical,current,true,medium,,unregistered,
DOC-CAND-fba2528fd7a1,docs/data-model.md,9,line-9,"k9b is now incident-centered for case lifecycle: Incident is the central aggregate root for incident management, while runs, signals, evidence links, review packet state, and timeline events attach to the Incident.",data_model,data_model,canonical,current,true,medium,,unregistered,
DOC-CAND-3595b652352c,docs/data-model.md,13,line-13,"- Run artifacts remain the durable source of truth for observed evidence. The runs/health/ tree contains snapshots, assessments, comparisons, triggers, drilldowns, reviews, proposals, external-analysis artifacts, and notifications.",data_model|source_of_truth,data_model|source_of_truth,canonical,current,true,high,,unregistered,
DOC-CAND-0ebf6e9e51e2,docs/data-model.md,14,line-14,- Diagnostic pack ZIPs and run-scoped pack contents are immutable source-of-truth artifacts.,source_of_truth,source_of_truth,canonical,current,true,high,,unregistered,
DOC-CAND-27ef2ced0c0c,docs/data-model.md,15,line-15,"- latest/ mirrors are mutable convenience aliases, not authoritative references.",source_of_truth,source_of_truth,canonical,current,true,high,,unregistered,
DOC-CAND-6ab707c5ee3f,docs/data-model.md,22,line-22,Incident is now the central lifecycle aggregate root for incident management.,data_model,data_model,canonical,current,true,medium,,unregistered,
DOC-CAND-745294bc6ad4,docs/data-model.md,32,line-32,- latest snapshot bundle convenience reference,data_model,data_model,canonical,current,true,medium,,unregistered,
DOC-CAND-0d8bd42e6a2b,docs/data-model.md,62,line-62,"Protected states: suppressed, duplicate, and resolved are protected from normal bundle reactivation. readyforreview should not be downgraded by a later bundle merge.",normative,normative,canonical,current,true,medium,,unregistered,
DOC-CAND-aff1a2936d51,docs/data-model.md,64,line-64,"latestsnapshotbundleid is a convenience pointer to the latest attached snapshot bundle, not the only evidence truth.",normative|data_model,normative|data_model,canonical,current,true,medium,,unregistered,
DOC-CAND-e7f559b9f2ef,docs/data-model.md,70,line-70,"| ""What did k9b observe?"" | Artifact store |",data_model,data_model,canonical,current,true,medium,,unregistered,
DOC-CAND-9c336f63eeca,docs/data-model.md,71,line-71,"| ""What case is the operator working?"" | Incident |",data_model,data_model,canonical,current,true,medium,,unregistered,
DOC-CAND-ef747a01b931,docs/data-model.md,72,line-72,"| ""How did this case reach its current state?"" | IncidentEvent |",data_model,data_model,canonical,current,true,medium,,unregistered,
DOC-CAND-a3c1c25e3d1e,docs/data-model.md,73,line-73,"| ""Which artifacts support this case?"" | EvidenceLink |",data_model,data_model,canonical,current,true,medium,,unregistered,
DOC-CAND-e4f09368a6a0,docs/data-model.md,74,line-74,"| ""What should the operator see now?"" | Derived UI payloads |",normative,normative,canonical,current,true,medium,,unregistered,
DOC-CAND-11ebb937ae15,docs/data-model.md,77,line-77,- Incident owns case lifecycle,data_model,data_model,canonical,current,true,medium,,unregistered,
DOC-CAND-bac7537ac663,docs/data-model.md,80,line-80,- No autonomous remediation or cluster mutation,security,security,canonical,current,true,high,,unregistered,
DOC-CAND-3497d5c0b835,docs/data-model.md,87,line-87,| reviewpacketavailable + reviewpacketid | reviewpacket: ReviewPacketState |,data_model,data_model,canonical,current,true,medium,,unregistered,
DOC-CAND-5e4c98120e19,docs/data-model.md,90,line-90,| next-check execution artifacts | EvidenceArtifact + EvidenceLink |,data_model,data_model,canonical,current,true,medium,,unregistered,
DOC-CAND-69a894462bc8,docs/data-model.md,91,line-91,| run-scoped incident reports | transitional/derived incident read models |,data_model,data_model,canonical,current,true,medium,,unregistered,
DOC-CAND-09ec61d44ba7,docs/data-model.md,95,line-95,- artifacts.md — Durable artifact taxonomy and source-of-truth boundaries,data_model,data_model,canonical,current,true,medium,,unregistered,
DOC-CAND-6c13dd21843e,docs/data-model.md,96,line-96,- run-lifecycle.md — Deterministic health-run lifecycle,data_model,data_model,canonical,current,true,medium,,unregistered,
DOC-CAND-c65ff21f0251,docs/data-model.md,97,line-97,- incidents.md — Incident aggregate root documentation,data_model,data_model,canonical,current,true,medium,,unregistered,
DOC-CAND-5e2db8d74cb1,docs/data-model.md,102,line-102,- incident-report-quality.md — Incident report quality contracts,data_model,data_model,canonical,current,true,medium,,unregistered,
DOC-CAND-eb8188d870fa,docs/doctrine/beta-real-incident-validation.md,1,line-1,Beta Real-Incident Validation and Gap Closure,data_model,data_model,doctrine,current,false,medium,,unregistered,
DOC-CAND-72e6eae3fc98,docs/doctrine/beta-real-incident-validation.md,3,line-3,Epic: Beta real-incident validation and gap closure,data_model,data_model,doctrine,current,false,medium,,unregistered,
DOC-CAND-ff65154ac95c,docs/doctrine/beta-real-incident-validation.md,12,line-12,Validate the beta incident-report + operator-worklist workflow against realistic incident scenarios and use findings to drive the next round of product improvements.,config|data_model|ci_gate,config|data_model|ci_gate,doctrine,current,false,medium,,unregistered,
DOC-CAND-a8c3a37b3067,docs/doctrine/beta-real-incident-validation.md,31,line-31,- Prefer replayable/sanitized incident scenarios first,data_model,data_model,doctrine,current,false,medium,,unregistered,
DOC-CAND-4b2935aa2768,docs/doctrine/beta-real-incident-validation.md,33,line-33,- Keep evidence-first and artifact-first behavior,data_model,data_model,doctrine,current,false,medium,,unregistered,
DOC-CAND-60be758d4a2e,docs/doctrine/beta-real-incident-validation.md,41,line-41,1. Select representative real/sanitized incident scenarios,data_model,data_model,doctrine,current,false,medium,,unregistered,
DOC-CAND-1cd378bcf862,docs/doctrine/beta-real-incident-validation.md,42,line-42,2. Replay them through the beta workflow,ci_gate,ci_gate,doctrine,current,false,medium,,unregistered,
DOC-CAND-af27d0a2289a,docs/doctrine/beta-real-incident-validation.md,43,line-43,3. Score report quality and worklist usefulness,config,config,doctrine,current,false,low,,unregistered,
DOC-CAND-e9aa6f618492,docs/doctrine/beta-real-incident-validation.md,63,line-63,"| Degraded | fixturedegradedsinglecluster | Assessment + drilldown, missing evidence, worklist items |",config,config,doctrine,current,false,low,,unregistered,
DOC-CAND-6f426e622551,docs/doctrine/beta-real-incident-validation.md,65,line-65,"| Deterministic Only | fixturedeterministiconlynocommand | Deterministic next checks, no queue items |",normative,normative,doctrine,current,false,medium,,unregistered,
DOC-CAND-c61aa7d5fed3,docs/doctrine/beta-real-incident-validation.md,66,line-66,| Approval Needed | fixtureapprovalneededitem | Queue item requiring operator approval |,config,config,doctrine,current,false,low,,unregistered,
DOC-CAND-92695a622f58,docs/doctrine/beta-real-incident-validation.md,82,line-82,1. Healthy baseline: Runs where all clusters show healthy status,data_model,data_model,doctrine,current,false,medium,,unregistered,
DOC-CAND-023d850f8c6c,docs/doctrine/beta-real-incident-validation.md,87,line-87,6. Approval-gated: Planner candidates requiring operator approval,config,config,doctrine,current,false,low,,unregistered,
DOC-CAND-633ad3d0ee21,docs/doctrine/beta-real-incident-validation.md,99,line-99,Observed claims must not contain causal/root-cause language,normative,normative,doctrine,current,false,medium,,unregistered,
DOC-CAND-79f7c3512cad,docs/doctrine/beta-real-incident-validation.md,103,line-103,Derived claims must not contain unsupported causal/root-cause language,normative,normative,doctrine,current,false,medium,,unregistered,
DOC-CAND-c327cf51760c,docs/doctrine/beta-real-incident-validation.md,106,line-106,Hypothesis claims must have non-empty basis,normative,normative,doctrine,current,false,medium,,unregistered,
DOC-CAND-695491761349,docs/doctrine/beta-real-incident-validation.md,109,line-109,Unknown claims must have whyMissing explanation,normative,normative,doctrine,current,false,medium,,unregistered,
DOC-CAND-97a568335fe6,docs/doctrine/beta-real-incident-validation.md,112,line-112,"Recommendations must be under ""Recommended next actions"", NOT mixed with findings",normative,normative,doctrine,current,false,medium,,unregistered,
DOC-CAND-37834fe8d410,docs/doctrine/beta-real-incident-validation.md,131,line-131,- Provider-assisted review enrichment must not appear in facts,normative,normative,doctrine,current,false,medium,,unregistered,
DOC-CAND-a08a637287a3,docs/doctrine/beta-real-incident-validation.md,132,line-132,- Unknowns/missing evidence must be explicit,normative,normative,doctrine,current,false,medium,,unregistered,
DOC-CAND-697b5c4c336d,docs/doctrine/beta-real-incident-validation.md,133,line-133,- Stale evidence must create staleEvidenceWarnings,normative,normative,doctrine,current,false,medium,,unregistered,
DOC-CAND-b962dbb88972,docs/doctrine/beta-real-incident-validation.md,134,line-134,"- sourceArtifactRefs must be real links or empty, never fake ""unknown"" paths",normative,normative,doctrine,current,false,medium,,unregistered,
DOC-CAND-1e6e1ac0167f,docs/doctrine/beta-real-incident-validation.md,135,line-135,- Deterministic next checks with no executable command must keep command null,normative,normative,doctrine,current,false,medium,,unregistered,
DOC-CAND-9d1f4b2a27bf,docs/doctrine/beta-real-incident-validation.md,136,line-136,"- Queue/worklist items with executable command must expose command, target/context, reason, expected evidence, safety note, and state",normative|config|data_model,normative|config|data_model,doctrine,current,false,medium,,unregistered,
DOC-CAND-ea4a9e5ad60f,docs/doctrine/beta-real-incident-validation.md,160,line-160,- Expectation: worklist item with itemState=approval-needed,config,config,doctrine,current,false,low,,unregistered,
DOC-CAND-6b300a25f7d0,docs/doctrine/beta-real-incident-validation.md,174,line-174,Step 2: Replay Through Workflow,ci_gate,ci_gate,doctrine,current,false,medium,,unregistered,
DOC-CAND-786eed152720,docs/doctrine/beta-real-incident-validation.md,178,line-178,1. Load fixture or real run artifact,data_model,data_model,doctrine,current,false,medium,,unregistered,
DOC-CAND-7357507da621,docs/doctrine/beta-real-incident-validation.md,180,line-180,"3. Generate incident report via buildincidentreportpayload(context, freshness)",data_model,data_model,doctrine,current,false,medium,,unregistered,
DOC-CAND-1531ba8301ed,docs/doctrine/beta-real-incident-validation.md,181,line-181,4. Generate worklist via buildoperatorworklistpayload(context),config,config,doctrine,current,false,low,,unregistered,
DOC-CAND-a0e8d4dc7fa1,docs/doctrine/beta-real-incident-validation.md,191,line-191,| Critical | Cannot trust report | Causal language in observed claims |,normative,normative,doctrine,current,false,medium,,unregistered,
DOC-CAND-3733f960d367,docs/doctrine/beta-real-incident-validation.md,192,line-192,| High | Worklist unusable | Missing required fields |,normative|config,normative|config,doctrine,current,false,medium,,unregistered,
DOC-CAND-54ef91446ed8,docs/doctrine/beta-real-incident-validation.md,208,line-208,"Interpretation: The ""healthy"" FAIL is expected behavior, not a defect. For healthy runs, the report should NOT have recommendations, inferences, or unknowns. The quality checker with requirecompletedegradedshape=True (default) is strict. For healthy scenarios, use requirecompletedegradedshape=False:",normative|config,normative|config,doctrine,current,false,medium,,unregistered,
DOC-CAND-7bcac73b73f4,docs/doctrine/beta-real-incident-validation.md,221,line-221,"Issue: The quality checker defaults to strict mode (requires full degraded shape). For healthy run validation, this produces false negatives.",normative,normative,doctrine,current,false,medium,,unregistered,
DOC-CAND-cd7417ea3e8c,docs/doctrine/beta-real-incident-validation.md,233,line-233,"All incident report and worklist payload tests pass, confirming:",api_contract|config|data_model,api_contract|config|data_model,doctrine,current,false,medium,,unregistered,
DOC-CAND-eff260cab015,docs/doctrine/beta-real-incident-validation.md,237,line-237,- Worklist items have all required fields,normative|config,normative|config,doctrine,current,false,medium,,unregistered,
DOC-CAND-a464581732c3,docs/doctrine/beta-real-incident-validation.md,246,line-246,Based on existing test coverage:,ci_gate,ci_gate,doctrine,current,false,medium,,unregistered,
DOC-CAND-ceb255b35b3e,docs/doctrine/beta-real-incident-validation.md,258,line-258,"- All required fields present (command, target, reason, state, safetyNote)",normative|data_model,normative|data_model,doctrine,current,false,medium,,unregistered,
DOC-CAND-acf0c3f94a32,docs/doctrine/beta-real-incident-validation.md,277,line-277,G1: Real Scenario Coverage Gap,ci_gate,ci_gate,doctrine,current,false,medium,,unregistered,
DOC-CAND-a5c23983ff18,docs/doctrine/beta-real-incident-validation.md,281,line-281,Operator Impact: Report may not reflect realistic operational state,data_model,data_model,doctrine,current,false,medium,,unregistered,
DOC-CAND-e139f05ac5f0,docs/doctrine/beta-real-incident-validation.md,292,line-292,"Issue: Comparison findings only appear in individual cluster assessments, not in cross-cluster incident report",normative|data_model,normative|data_model,doctrine,current,false,medium,,unregistered,
DOC-CAND-935407e13f7d,docs/doctrine/beta-real-incident-validation.md,298,line-298,- Both clusters individually show healthy status,data_model,data_model,doctrine,current,false,medium,,unregistered,
DOC-CAND-6cae9ce93744,docs/doctrine/beta-real-incident-validation.md,299,line-299,- Incident report doesn't surface the cross-cluster finding,data_model,data_model,doctrine,current,false,medium,,unregistered,
